,Unnamed: 0,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,pvp-unlock,hunt-unlock,exp-unlock,label
10721,10721,9a4808cb-6be3-4d16-96e9-0a60afd878d1,VN,67,3,17,17,900,208000,589,0,0,0,0,6,0,12,46,924,1,1,0,0
10722,10722,59d96e04-5e13-4394-bd06-f6efbe324b5b,KR,42,11,1,1,0,96500,258,0,0,0,0,1,0,1,33,557,1,1,0,0
10723,10723,7320957e-33bd-4fa1-837e-292e29b364ae,RO,90,5,5,5,940,187000,595,0,0,5,5,6,0,2,40,912,1,1,1,0
10724,10724,de053bb4-4532-47c0-809f-893502518d1c,DE,71,13,4,4,720,158960,431,13,0,2,2,7,0,1,40,904,1,1,1,0
10725,10725,2d9e7a9a-4153-46e6-b726-da67a90f97c7,AR,92,0,1,1,950,234100,689,0,0,24,9,5,0,8,40,947,1,1,1,0
10726,10726,ca3e9a90-5dc7-4ea2-8a2f-8441dd0762c8,KR,83,4,14,14,450,219920,575,1,0,7,5,0,0,7,30,929,1,1,1,0
10727,10727,15793341-8fa0-4ad3-ad8f-dafed3a585e2,VN,105,1,4,4,335,195000,498,0,0,4,2,0,0,3,27,867,1,1,1,0
10728,10728,37a74601-96b3-4615-9954-18aa0e56e67b,KR,103,0,0,0,816,170560,416,0,0,3,3,2,0,1,12,798,1,1,1,0
10729,10729,cb16a445-f85d-4632-ba87-8f2c46a8d3a2,PH,77,0,3,3,121,65700,134,0,0,0,0,0,0,2,3,599,1,1,1,0
10730,10730,32916521-a4c1-4781-ae95-08c5c0b6f5fb,PH,24,46,0,0,0,38660,201,2,0,0,0,7,0,2,24,593,0,1,0,0
10731,10731,d6cc99b3-e3bb-4729-9334-d1a7229e9881,KR,77,2,6,6,900,249820,646,2,2,15,13,4,2,1,14,748,1,1,1,0
10732,10732,4c34f258-35f4-4b1c-8cb3-0d70844d5268,IQ,64,1,0,0,350,47420,70,0,0,0,0,1,0,7,0,513,1,1,0,0
10733,10733,f742e7df-a69a-464a-8c38-75570e4b8615,MM,115,0,0,0,250,219920,633,0,0,4,3,6,0,1,40,981,1,1,1,0
10734,10734,c03307ae-a606-491c-9aa5-d2c635d76350,DO,95,0,9,9,520,226320,526,0,0,5,3,3,0,4,5,751,1,1,1,0
10735,10735,fcf9b9b5-539a-4dd3-b85c-607864c40955,LA,69,6,4,4,600,87800,302,0,0,16,7,2,0,3,5,609,1,1,0,0
10736,10736,db81d48a-1bdc-4f5c-a042-204149764fde,UZ,58,7,16,16,320,184520,459,6,0,6,5,0,0,9,31,865,1,1,0,0
10737,10737,d9e56713-346c-4fbb-9095-5e839199fdb5,ID,123,0,0,0,0,0,0,0,5,4,3,0,0,5,5,1697,1,1,1,0
10738,10738,da83c65b-aadc-4e99-9803-15a265c08915,DE,84,3,3,3,580,144900,247,3,0,9,3,18,0,9,8,698,1,1,1,0
10739,10739,6e659caa-b323-470d-969a-3e6dffd0482f,ID,79,0,0,0,120,87800,153,0,0,3,3,11,0,2,2,657,1,1,1,0
10740,10740,0e1a9d2e-1cb5-463d-a1e2-63ef0ee7b435,AU,62,0,0,0,0,44120,14,0,0,0,0,0,0,1,2,395,1,1,0,0
10741,10741,f89a667a-dc12-4394-b872-e19ac3c740c7,AU,90,4,15,15,697,266800,751,0,0,4,3,14,0,2,35,997,1,1,1,0
10742,10742,08d6c4d2-6d36-4276-9bb7-f7253b671cd2,BR,74,49,2,2,51,157520,288,2,0,3,2,0,0,3,20,900,1,1,1,0
10743,10743,1aff67df-5b28-4288-9414-716f80d3d9f1,BR,69,6,1,1,0,88300,212,0,0,10,10,0,0,1,15,584,1,1,0,0
10744,10744,df2c25b3-5c7e-48b9-a72a-124f360a7776,US,75,7,0,0,600,109120,266,7,0,7,6,4,0,2,5,610,1,1,1,0
10745,10745,43d2b91f-8efc-4027-b615-574d8e750bf8,US,77,0,3,3,1725,170960,1358,0,0,11,6,4,1,4,7,677,1,1,1,0
10746,10746,dfb1f29b-97ee-45fa-afba-55d132fd6e5f,RU,69,0,10,10,417,150700,543,0,0,4,2,2,0,2,76,999,1,1,0,0
10747,10747,971dd197-5c40-40df-84cf-ea75c453d6bd,RU,83,0,14,14,400,206600,525,0,0,4,2,5,0,6,40,942,1,1,1,0
10748,10748,2bba01c9-5477-459f-ba47-277af9dbce88,MX,65,44,0,0,292,114960,340,2,0,0,0,2,0,4,10,750,1,1,0,0
10749,10749,ef167195-c20a-44d3-94b2-b5f34fca545b,AT,94,0,0,0,900,162520,534,0,0,9,6,11,0,6,17,755,1,1,1,0
10750,10750,5f944654-e5f3-41ba-a16c-b778ec5384c9,US,121,0,1,1,591,219920,662,0,0,7,4,9,0,12,40,1074,1,1,1,0
10751,10751,fb5d303d-2a3e-4ce5-8801-1a0e88910f04,UA,98,0,0,0,0,146300,365,0,0,7,5,15,0,2,2,636,1,1,1,0
10752,10752,0a199c98-115c-4ac1-8ae8-df6d01d000c5,RU,52,26,3,3,0,57200,182,2,0,0,0,2,0,4,10,603,1,1,0,0
10753,10753,4156f3e0-bf7c-41c8-af15-9547683bddb9,UA,74,8,1,1,0,135500,314,5,0,8,4,10,0,4,19,651,1,1,1,0
10754,10754,4369ce5a-5c1b-48e9-b2a2-cef5939b7c7e,ID,70,0,0,0,250,64220,210,0,0,16,11,0,0,4,0,515,1,1,1,0
10755,10755,04fe9a09-ef5a-421c-875a-c2280330cbc9,EG,113,3,0,0,500,142160,499,0,0,12,9,2,0,1,10,820,1,1,1,0
10756,10756,8ecf6aa5-623c-4b1b-bc7b-bbea188ec6fd,EG,69,26,0,0,0,57200,295,4,0,8,5,0,0,3,0,606,1,1,0,0
10757,10757,d14f175e-7051-4e58-8c47-4003c6a5d93e,PE,92,5,3,3,884,161620,526,0,0,7,4,11,0,2,40,948,1,1,1,0
10758,10758,6f12bcce-e289-4205-93bb-59ac9b9fb73a,PE,67,78,1,1,0,181220,202,20,0,0,0,0,0,1,16,957,1,1,0,0
10759,10759,e27d2517-40e2-4cef-83ca-307e0bd2aaa1,ID,79,43,0,0,0,167160,204,3,0,1,1,8,0,3,18,841,1,1,1,0
10760,10760,98453c52-a523-4b9d-acb7-c3de89bb0aa4,TN,70,1,13,13,0,157520,448,0,0,8,5,0,0,4,40,843,1,1,1,0
10761,10761,25020aec-6914-4d4d-823c-5c8abe17e277,MM,70,1,7,7,450,97000,350,0,0,12,6,7,0,1,20,671,1,1,1,0
10762,10762,ddec7f64-09ca-41bc-b2eb-e3ff908912a1,UZ,73,0,10,10,750,148300,422,0,0,7,3,18,0,2,41,841,1,1,1,0
10763,10763,937f9e32-5699-438d-b315-70bcf8087d09,GB,109,4,2,2,876,195520,636,4,0,2,2,15,0,3,26,904,1,1,1,0
10764,10764,679063f7-44d1-4eff-8b28-b3e5fee3a291,PH,53,0,0,0,0,105620,272,0,0,10,8,0,0,3,13,457,1,1,0,0
10765,10765,29d2939a-ad8d-4179-9e08-7560e19b4d02,TR,73,0,0,0,700,146500,359,0,0,14,10,3,0,7,22,640,1,1,1,0
10766,10766,4ae0984f-ec80-48ca-9dea-8bbec3faf03c,JP,112,1,0,0,420,157520,511,0,0,0,0,7,0,5,1,745,1,1,1,0
10767,10767,71c7b0d7-2292-4eff-8b4b-6945e69409e6,TR,70,42,6,6,400,352400,391,14,0,0,0,9,0,1,26,930,1,1,1,0
10768,10768,e7782afb-7c8e-4f48-a5ac-52f43b0fd67e,RO,75,0,3,3,1000,277400,753,0,0,5,4,0,0,2,99,1086,1,1,1,0
10769,10769,2281bdf7-13e4-4456-b994-ba2785c8a443,BG,101,0,0,0,0,193700,574,0,0,8,6,4,0,2,10,736,1,1,1,0
10770,10770,5887f892-399f-492f-b310-132541c9b3ce,RU,98,20,0,0,0,193700,391,20,0,0,0,9,0,5,0,760,1,1,1,0
10771,10771,d1b85721-ec3a-49f0-85a6-b0ef5c534bdd,RU,70,8,13,13,489,170160,595,4,0,8,6,4,0,4,17,991,1,1,1,0
10772,10772,d68e9661-c771-4e57-b10d-8a57620466f9,RU,58,4,3,3,968,183420,705,3,0,0,0,11,0,5,50,796,1,1,0,0
10773,10773,f497aafe-c1ee-4feb-a0ae-f8b52b2b6930,SK,75,24,0,0,0,72260,229,0,0,4,4,4,0,1,1,615,1,1,1,0
10774,10774,5c7d5f5b-4229-42bc-bcea-93612d14b244,PL,101,0,1,1,0,155520,617,0,0,3,2,9,0,5,25,830,1,1,1,0
10775,10775,22e90d75-a384-4707-a417-39b5cf97b30e,UA,65,6,21,21,510,167160,443,0,0,0,0,2,0,3,41,857,1,1,0,0
10776,10776,aa42a0b8-a023-4409-8a40-82d69903d364,RO,116,46,0,0,120,233360,385,10,0,0,0,0,0,6,0,956,1,1,1,0
10777,10777,1bc6310c-ee5e-4cbf-b004-82033002bc5d,MX,101,3,1,1,0,193700,568,1,0,9,5,1,0,3,21,809,1,1,1,0
10778,10778,e03b03fb-952f-4d38-82c8-9829df88ce2e,BR,80,7,7,7,650,247820,518,0,0,51,30,0,0,3,40,978,1,1,1,0
10779,10779,6a565886-0988-47ca-8f68-969bf592d9de,MK,65,8,0,0,0,97300,443,0,0,0,0,8,0,6,29,683,1,1,0,0
10780,10780,061cbb68-b38c-4454-83b8-57c4fa958235,US,79,0,0,0,0,146300,596,0,0,2,1,8,0,3,53,850,1,1,1,0
10781,10781,9844d49a-9eb0-4f0e-a7fc-eea517a850cc,US,60,0,0,0,0,39060,24,0,0,0,0,16,0,5,1,507,1,1,0,0
10782,10782,53a8bc52-fe6b-43ef-92e8-9a7c30ea059f,CZ,98,0,0,0,894,193320,597,0,0,9,6,7,0,2,14,744,1,1,1,0
10783,10783,27ad8546-b28f-460c-91c5-68f013ba5b72,FR,90,0,24,24,870,274820,761,0,0,13,8,7,0,6,37,991,1,1,1,0
10784,10784,645076b5-0dcc-4bc5-a8f1-15186292313a,EG,79,26,0,0,48,147100,306,0,0,0,0,0,0,1,18,783,1,1,1,0
10785,10785,89089c33-5489-4512-86db-62888a62640e,EG,70,1,12,12,600,150400,637,0,0,12,8,10,0,7,15,755,1,1,1,0
10786,10786,6e68d13d-a278-4935-8379-3a46ed92447d,ES,70,6,7,7,650,132900,423,0,0,7,6,6,0,3,23,769,1,1,1,0
10787,10787,1ab85380-feae-4cc5-9cdd-a669e016c99e,ID,98,0,0,0,459,208000,586,0,0,2,2,3,0,5,46,919,1,1,1,0
10788,10788,24a40106-a171-4a88-9015-dd6db8d219c4,ID,69,0,8,8,588,107020,365,0,0,3,2,4,0,5,40,777,1,1,0,0
10789,10789,55dfa8fe-da32-46fe-b04c-de4b924a8e84,CA,35,74,0,0,650,193700,338,74,0,0,0,3,0,1,40,960,1,1,0,0
10790,10790,4de158ce-3b91-46aa-9e92-7ac4fd8a7e58,PL,75,0,14,14,120,146300,413,0,0,10,6,4,0,4,5,655,1,1,1,0
10791,10791,c7707056-4a8e-42d6-a863-8aa773db62da,PL,32,9,0,0,0,21900,0,8,0,0,0,0,0,3,0,347,1,1,0,0
10792,10792,c7509aa2-b6a0-4027-bed7-1c9ab5115c6b,MX,87,0,0,0,250,193700,478,0,0,0,0,0,0,2,54,857,1,1,1,0
10793,10793,eac90709-1f46-432d-8575-cdd52575b02a,TR,71,10,4,4,600,119900,430,10,0,9,5,2,0,3,40,872,1,1,1,0
10794,10794,12f94f53-dfd9-4967-a57c-ccbd09ee8d17,HR,70,0,0,0,0,57200,183,0,0,10,6,7,0,1,8,526,1,1,1,0
10795,10795,4e1049ca-a4ba-4599-9b07-3dcf8f446af8,MX,69,2,8,8,0,115160,420,2,0,13,6,12,0,3,40,770,1,1,0,0
10796,10796,50516235-f06d-49a1-ae39-f7d80110a55b,US,29,63,0,0,0,135800,254,53,0,0,0,0,0,2,38,891,0,1,0,0
10797,10797,9a4b5e16-2535-44a5-954c-64ff52d86e50,FR,73,6,0,0,0,113660,292,6,0,10,7,1,0,2,10,600,1,1,1,0
10798,10798,89ab94e3-53bc-466c-9f22-c6c7c6adf24b,ID,14,18,0,0,0,17820,44,0,0,0,0,3,0,2,1,218,0,0,0,0
10799,10799,e85e4dbf-16d3-4890-8ac5-07c6d616e4bb,IN,63,47,0,0,0,135500,74,46,0,0,0,0,0,2,12,978,1,1,0,0
10800,10800,8f010c27-bb84-4738-901b-8dae1e35a2e4,BD,100,1,0,0,249,148600,360,0,0,5,2,0,0,1,19,765,1,1,1,0
10801,10801,a9f6bc87-ebc2-486c-9d07-7da45e612e3b,AZ,67,10,1,1,730,119560,400,8,0,0,0,0,0,5,12,683,1,1,0,0
10802,10802,1da8cc6a-084d-4b56-a4ab-97bafb493410,US,70,5,0,0,760,106000,447,2,3,2,1,1,3,10,5,702,1,1,1,0
10803,10803,c5b00c75-3bb0-4761-81af-e819d4fa207a,VN,80,7,2,2,850,88200,635,0,0,2,1,6,0,9,11,730,1,1,1,0
10804,10804,666b9c6a-0d25-488e-b874-c1b79d5ec5d3,CL,61,1,0,0,0,48600,18,0,0,0,0,0,0,3,4,505,1,1,0,0
10805,10805,cad317ed-f7f5-4e70-91ab-25db3b09d479,FI,89,5,0,0,0,113160,312,0,0,0,0,0,0,4,13,751,1,1,1,0
10806,10806,f7d80a80-153c-4ab6-b681-daba779f51d7,RU,73,2,3,3,1144,247560,1017,2,0,3,2,13,0,11,24,743,1,1,1,0
10807,10807,cfb9752d-ad61-4f69-872f-4d754976de3c,PL,59,4,13,13,200,96600,286,4,0,0,0,4,0,6,29,732,1,1,0,0
10808,10808,8fd9234f-1c3e-40d9-9e15-94dfb208c663,VN,76,2,0,0,1720,233660,1511,1,0,5,3,7,0,2,45,871,1,1,1,0
10809,10809,4ed063b2-2f3d-44b6-be0c-adefc306cc4b,VN,132,3,4,4,1598,343800,1357,0,0,3,2,31,0,8,54,1335,1,1,1,0
10810,10810,958ab159-e0ea-409c-bf10-051f58065537,SK,102,19,10,10,400,337400,1040,13,0,3,2,10,0,7,40,1115,1,1,1,0
10811,10811,c6adfe0e-ae58-4a46-89ab-1bb50a09d63f,MM,109,0,0,0,531,129360,535,0,0,2,2,0,0,1,19,782,1,1,1,0
10812,10812,f43bc204-3b27-429c-bb7b-3247b72a31b4,BR,81,19,3,3,650,134020,325,0,0,2,2,8,0,3,10,722,1,1,1,0
10813,10813,4ad2b0ba-4127-444b-a389-cb99d8663d97,BR,100,3,2,2,400,146300,530,1,0,2,2,1,0,2,40,907,1,1,1,0
10814,10814,14f8eba9-a914-4b2d-89b6-340340617924,MX,81,49,0,0,0,182120,276,3,0,0,0,0,0,3,11,800,1,1,1,0
10815,10815,d7fac9c8-7ae1-454e-999f-f3bfabf2eead,MX,66,60,9,9,0,44420,329,0,0,0,0,3,0,2,9,859,1,1,0,0
10816,10816,ffd9ab76-4bc1-4abb-85d2-13876001e7e0,US,47,0,0,0,0,44420,190,0,0,0,0,4,0,1,20,416,1,1,0,0
10817,10817,4bd7b735-4eb1-4aeb-a93f-01abf7116df2,AR,90,0,0,0,312,169160,546,0,0,2,2,4,0,3,40,812,1,1,1,0
10818,10818,6fc138c8-e588-41bd-8613-e0c311a26045,AR,49,1,0,0,0,64220,168,0,0,0,0,2,0,2,40,566,1,1,0,0
10819,10819,26816681-e115-4764-9687-1d63a933058c,KR,119,13,0,0,765,295300,685,0,0,2,2,2,0,4,40,1075,1,1,1,0
10820,10820,62677b55-fc54-4203-aa48-cd7a9bc28d8f,DO,91,6,3,3,749,181220,613,6,0,2,2,10,0,6,40,968,1,1,1,0
10821,10821,c788aafe-a81a-4786-97b0-291a24e2bc66,PA,85,27,1,1,0,135500,348,17,0,1,1,0,0,2,6,760,1,1,1,0
10822,10822,86a87c61-ef42-433d-9748-53b4638447d8,IN,71,3,0,0,300,197900,422,0,0,3,2,0,0,7,53,847,1,1,1,0
10823,10823,6a8ad16a-5a0a-44fa-b609-29e7dc2a9be0,ID,91,16,8,8,333,221000,526,0,0,4,2,0,0,3,45,1053,1,1,1,0
10824,10824,a040f30a-6958-4563-8b62-2f0b7193a6e8,LK,81,2,1,1,250,99300,428,0,0,8,2,1,0,5,40,823,1,1,1,0
10825,10825,9836a437-a6d8-43fd-9ec0-a437206783d5,ID,55,18,5,5,0,135500,303,4,0,0,0,4,0,1,40,786,1,1,0,0
10826,10826,7be1369c-6339-4ff1-adb3-6cd38cc09aff,ID,68,0,0,0,0,125120,307,0,0,4,2,0,0,13,11,631,1,1,0,0
10827,10827,9a30c1b7-37c2-467b-a364-afd72763c76e,ID,51,0,0,0,0,36660,0,0,0,0,0,0,0,3,0,488,1,1,0,0
10828,10828,739082ff-cf91-4bc4-97ef-15850af2fe77,VN,70,8,0,0,650,126420,424,0,0,12,9,12,0,2,40,793,1,1,1,0
10829,10829,dc031616-0aa8-443b-9284-990ab867bece,VN,72,4,8,8,0,67420,194,3,0,9,6,1,0,2,13,648,1,1,1,0
10830,10830,4ded04e9-7ffb-4b1a-96a7-9d4865eccd7e,ID,90,0,0,0,710,233760,688,0,0,3,2,0,0,3,53,937,1,1,1,0
10831,10831,6f6f60e1-d2e2-4bb1-b645-7037f995fe3e,AU,42,10,8,8,730,126920,386,10,0,0,0,15,0,3,27,661,1,1,0,0
10832,10832,7922068e-0abf-4cf6-afee-a2c445625d97,VN,102,0,0,0,63,181520,565,0,0,3,3,5,0,4,22,773,1,1,1,0
10833,10833,d3c14082-5731-420b-9127-283b0a332018,VE,84,2,22,22,670,212620,418,0,0,3,2,0,0,2,40,940,1,1,1,0
10834,10834,8668bd50-1821-4451-ad94-eb9297f86a55,US,111,4,0,0,866,193920,648,1,0,3,2,8,0,1,40,973,1,1,1,0
10835,10835,fa560663-30e1-411c-aeb9-65b9f89be57f,GR,117,15,0,0,294,158520,447,1,0,0,0,13,0,2,0,860,1,1,1,0
10836,10836,7756589b-079a-400f-aa1c-f4ded50ddaa4,TR,111,3,0,0,900,270400,742,2,1,11,7,1,0,6,12,826,1,1,1,0
10837,10837,01732d6f-e98d-4350-82c1-337f47c44183,IN,76,1,4,4,800,124560,474,0,0,4,3,5,0,12,14,764,1,1,1,0
10838,10838,534cf4d4-43fa-4bfc-83cd-3690a325eec7,IN,41,1,16,16,240,79520,300,0,0,0,0,10,0,6,44,676,1,1,0,0
10839,10839,c1873275-40bb-4843-b792-a9593d297880,MX,84,7,0,0,1160,263200,806,1,0,3,3,3,0,2,55,995,1,1,1,0
10840,10840,a606c850-39c0-4fe2-8d79-a9a9f5124705,IN,92,5,0,0,862,186420,527,0,0,3,2,13,0,6,40,894,1,1,1,0
10841,10841,ebe59a5a-e549-4b83-a07d-882e37bd213e,UA,112,0,4,4,404,307400,1147,0,0,6,4,8,0,7,50,1135,1,1,1,0
10842,10842,d5952ecc-442c-4081-b0aa-ea34a0c64fb8,VN,41,3,18,18,600,114800,298,1,0,0,0,0,0,2,40,733,1,1,0,0
10843,10843,c66980d0-2a8e-44c3-b6e1-8563166e3064,AR,16,0,0,0,0,14160,52,0,0,0,0,15,0,2,7,188,0,1,0,0
10844,10844,d10a96fe-910a-4875-a3d1-05eaa9f2377c,VN,80,55,1,1,500,371700,418,20,0,5,4,7,0,1,27,1028,1,1,1,0
10845,10845,becf4810-f13e-4937-802c-020f4c5cd7dc,BD,67,1,3,3,481,87900,150,0,0,0,0,14,0,3,2,620,1,1,0,0
10846,10846,e3d46f4c-5d2a-4e96-aa78-204b943a7385,UA,52,0,22,22,641,108120,297,0,0,0,0,17,0,7,17,747,1,1,0,0
10847,10847,6b341971-cb42-4f2b-ab42-c7f43a867aee,RU,71,22,1,1,400,125120,295,0,0,4,3,5,0,2,11,677,1,1,1,0
10848,10848,6668f716-d370-426f-925d-2d747b0d0f27,IT,72,4,3,3,750,195500,471,1,0,7,5,1,0,5,29,740,1,1,1,0
10849,10849,e6fc8470-5e3c-4a7f-824a-84df02f0fb9b,UZ,71,0,1,1,400,125220,284,0,0,11,10,4,0,1,15,593,1,1,1,0
10850,10850,870c28eb-9646-4a02-b218-624881d5fb7b,BY,70,1,0,0,0,87800,338,0,0,12,10,0,0,1,21,613,1,1,1,0
10851,10851,86291bcf-d570-4332-8b4c-f9e8c598ae9c,PH,118,0,0,0,665,178920,388,0,0,8,5,0,0,4,8,789,1,1,1,0
10852,10852,08e36004-8c2d-457c-8013-15df1f03fd95,TR,91,0,0,0,0,155520,478,0,0,0,0,2,0,1,40,797,1,1,1,0
10853,10853,0ca0eb81-b438-4ecc-9f59-5a4b9ff287c3,VN,89,11,3,3,0,191020,488,1,0,9,6,6,0,2,20,814,1,1,1,0
10854,10854,1f323421-16d7-4678-8b86-b71efd3ce6ff,VN,81,8,0,0,95,77260,180,2,0,4,2,0,0,4,9,637,1,1,1,0
10855,10855,bcec2664-1af4-48af-b139-c7ff5bfd5a8a,IN,70,14,4,4,440,71660,478,1,1,9,7,2,0,10,41,933,1,1,1,0
10856,10856,e1f2afdd-4b70-45f5-93f9-215617c9b38d,PL,76,0,5,5,271,119260,304,0,0,4,3,2,0,1,40,773,1,1,1,0
10857,10857,f6e475fa-5b43-4dc2-8913-fe73fb10dc3b,MK,86,18,0,0,0,135500,368,0,0,2,2,0,0,1,13,699,1,1,1,0
10858,10858,f02620d6-6b6f-4ee2-8470-8db944fca196,MX,70,6,1,1,620,125120,491,0,0,6,4,10,0,4,40,774,1,1,1,0
10859,10859,b832dd2f-16bd-4aae-a6a1-6bbbb3a9e41e,US,101,14,0,0,0,157520,285,9,0,0,0,35,0,2,10,769,1,1,1,0
10860,10860,e266efb9-47c3-4310-bf0a-8347f2bf92f5,TW,70,63,0,0,0,123120,272,23,0,5,5,4,0,2,5,899,1,1,1,0
10861,10861,8fb92bd8-5feb-4b1a-8a82-bfe7d96a1aca,VN,73,0,0,0,0,0,0,0,0,5,3,0,0,6,6,555,1,1,1,0
10862,10862,b31cc572-864d-4526-9848-afa92fa088bc,RU,96,29,0,0,640,194700,340,2,0,4,3,1,0,2,14,833,1,1,1,0
10863,10863,67a9f660-0ade-45f9-811d-60cb5db4ee75,MX,107,1,0,0,743,208500,664,0,0,0,0,2,0,1,50,971,1,1,1,0
10864,10864,ae5ea776-b0ce-46f9-994d-0c54966e56de,ID,78,3,0,0,1150,193700,803,0,0,5,4,9,0,5,40,824,1,1,1,0
10865,10865,6ab52ea1-3036-4cc9-b13b-1c8a4fc5c513,PH,100,41,0,0,0,0,0,40,0,0,0,0,0,4,3,837,1,1,1,0
10866,10866,115b7a41-99e6-4102-b72f-eb5179b0e09b,MM,70,31,22,22,640,234360,421,4,0,1,0,6,0,3,40,1052,1,1,1,0
10867,10867,721e5306-e8d2-4a32-8b66-38d5e3936c73,DE,65,4,0,0,650,73060,252,4,0,0,0,4,0,2,6,492,1,1,0,0
10868,10868,a4e1020f-da31-4a71-b64c-ccdbb61c53b5,LB,70,2,2,2,100,81060,296,0,0,15,13,0,0,1,13,563,1,1,1,0
10869,10869,269430a7-8cb6-43c9-8e55-e5024a363725,IR,60,37,6,6,400,162500,159,35,0,0,0,11,0,3,8,810,1,1,0,0
10870,10870,b32ab2a2-7766-44d5-942b-15c9c15b9aac,HN,15,0,0,0,0,31320,103,0,0,0,0,1,0,2,34,323,0,1,0,0
10871,10871,8c0bc3ef-63a9-487f-83b4-5a9cc41972b8,GR,70,4,0,0,0,64220,251,0,0,12,8,2,0,1,10,563,1,1,1,0
10872,10872,0a2ce0b4-d546-4e62-8b2d-bd4d41d7b54c,ES,75,5,4,4,0,192200,672,2,0,5,4,7,0,3,50,870,1,1,1,0
10873,10873,7aa84fa5-9008-44b3-b96a-d31579ac78d2,US,89,7,0,0,1125,233660,1044,7,0,2,2,0,0,4,80,1107,1,1,1,0
10874,10874,0b918a63-4a4b-4956-8a3f-a1095c12d7fa,TR,121,28,0,0,700,264100,649,0,0,1,1,31,0,5,0,919,1,1,1,0
10875,10875,6fda6b21-bbf0-483d-a638-2aa1cf4a2fa5,TR,71,0,1,1,0,115160,388,0,0,8,5,0,0,2,40,714,1,1,1,0
10876,10876,08128d96-5d3f-4067-85d6-ab5090ad5389,JO,75,11,8,8,0,206600,451,0,0,6,4,2,0,3,40,880,1,1,1,0
10877,10877,ea9c0100-c65e-49bd-a0cf-3bcf2b457804,VN,80,6,1,1,99,115660,289,3,0,7,7,3,0,5,2,639,1,1,1,0
10878,10878,ce718f40-db8d-4ea7-9e93-bc35a44ca0f3,GB,63,1,0,0,0,43060,80,1,0,0,0,2,0,5,4,583,1,1,0,0
10879,10879,08651beb-cd14-473d-ad4b-1e4ec92a7b99,FR,73,32,2,2,600,184720,269,0,0,7,6,4,0,4,5,782,1,1,1,0
10880,10880,48629714-84f7-40e4-9c8a-8839da729b39,JP,64,31,0,0,400,193700,233,22,0,0,0,2,0,1,17,765,1,1,0,0
10881,10881,415b8683-0593-4905-87de-f339c21d3e30,JP,112,12,1,1,800,262400,802,11,0,2,2,1,0,2,40,1026,1,1,1,0
10882,10882,269baf5a-b19d-4532-8397-ddfc94e8719b,PL,70,25,0,0,250,136820,383,23,0,1,1,15,0,1,17,784,1,1,1,0
10883,10883,2ea6eb85-bc44-47e5-8fbc-dc72b798f377,PL,66,0,1,1,277,66020,200,0,0,0,0,13,0,4,8,566,1,1,0,0
10884,10884,c16c57e9-b905-49f7-bbb2-be0ea84f2391,MX,77,0,0,0,137,99400,254,0,0,3,2,0,0,2,15,599,1,1,1,0
10885,10885,169f6a2a-a013-435e-9c79-0d72e2b4d1b3,TR,76,0,11,11,120,105620,436,0,0,0,0,8,0,8,0,600,1,1,1,0
10886,10886,984c3a7c-1a06-42d9-a7fb-e76812914077,RS,70,3,0,0,850,142160,591,0,0,14,8,8,0,8,32,764,1,1,1,0
10887,10887,b1f55b61-031e-44b6-9a0e-21f0de151e86,CO,80,10,0,0,0,105620,294,0,0,3,2,16,0,1,23,711,1,1,1,0
10888,10888,ee462672-6dcf-46aa-99cf-3eee56471550,PT,87,25,18,18,0,352400,789,11,0,2,2,4,0,2,31,1055,1,1,1,0
10889,10889,98dfcf26-0d6b-4310-ac91-c72418b30c50,ID,64,3,2,2,670,126520,303,0,0,0,0,3,0,5,35,745,1,1,0,0
10890,10890,268c24d8-76ae-4234-9425-ab3ac5fb6420,BR,40,64,0,0,250,77600,125,3,0,0,0,3,0,4,23,733,1,1,0,0
10891,10891,4582b547-a467-4614-b6b3-559764128f21,BR,31,0,0,0,0,17820,0,0,0,0,0,0,0,2,0,405,1,1,0,0
10892,10892,583cf39f-6f4d-4e02-8916-62af3b967cec,RU,40,83,0,0,0,65660,278,80,0,0,0,3,0,2,40,1040,1,1,0,0
10893,10893,e3896e3b-80b6-4242-ab9c-fd800fffdebd,MX,39,25,0,0,450,89500,196,0,0,0,0,15,0,2,23,593,1,1,0,0
10894,10894,ee456bc2-ceb7-4190-b0d3-b5dc311ec907,TR,70,46,3,3,690,174900,440,46,0,10,5,7,0,2,6,874,1,1,1,0
10895,10895,304fc2c1-ead3-4c2b-8edb-81b132a4218b,BR,75,8,3,3,0,98300,438,5,0,10,7,0,0,2,40,837,1,1,1,0
10896,10896,e663db30-b715-494b-9ca6-ca82e5f84a8c,BR,59,7,2,2,400,77600,94,4,0,0,0,1,0,2,1,463,1,1,0,0
10897,10897,b0b26714-2461-4170-9730-ac89f912e76f,KG,75,0,19,19,494,169160,308,0,0,3,2,4,0,8,14,808,1,1,1,0
10898,10898,937cd2b8-4709-475d-a78b-ab55205e50c2,IR,83,0,5,5,0,113420,372,0,0,2,1,3,0,5,40,802,1,1,1,0
10899,10899,13a6c75e-8890-4fb8-9888-f09451668e44,VN,70,6,5,5,250,114800,424,0,0,14,4,6,0,5,40,857,1,1,1,0
