gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num
45dacd50-0196-4b91-8885-70228b892024,VE,73,4,24,24,950,234900,587,3,0,3,2,4,0,2,45,975
c1cead51-218a-4c0f-95d1-3c36e904f721,MM,37,50,13,13,400,169160,230,1,0,0,0,4,0,4,23,793
1b7d6e7c-26eb-44b9-8123-3e32d3360c65,FR,71,1,8,8,650,105620,282,1,0,12,8,0,0,1,5,587
188ebd67-106f-4c4c-9844-1041841e7589,IL,31,37,0,0,0,125120,186,0,0,0,0,0,0,3,22,599
a68c8b69-1bb1-4dc3-a1d3-790a7583a02d,EG,76,7,24,24,470,209600,486,0,0,7,4,8,0,8,11,820
e5811531-e9d5-40bc-8bf4-e9381a4f9693,PH,72,1,0,0,0,0,0,0,0,6,3,0,0,18,25,782
dda3df7e-a61b-4049-ac0c-85f90c9be6cb,BD,57,77,6,6,400,146300,284,2,0,0,0,1,0,5,20,988
cea98c53-631a-4afe-a852-d8734baf9a13,RU,74,7,6,6,787,242960,782,1,0,6,4,8,0,5,80,1124
7dc3e29b-c262-40cf-9b2c-25ca4133a61c,NL,120,1,17,17,2920,651920,2587,0,0,0,1,4,0,1,3,1032
6a53aedd-ca1d-4232-8350-2b4adf6b4146,NL,91,0,0,0,0,169160,531,0,0,9,6,3,0,1,40,829
0b2bfaf3-4b2b-46fe-8d02-5b01c61b2faf,KZ,71,0,0,0,292,114420,481,0,0,0,0,7,0,13,48,832
6786d905-a0df-45b2-8bcc-8acc9eca1638,ID,68,0,0,0,294,99600,420,0,0,0,0,12,0,9,40,753
5430cdcc-bf19-4548-a306-fcc98ff18771,BG,79,22,3,3,0,134420,259,17,0,4,3,7,0,2,8,728
dae15643-501c-45e3-a501-9f489b7d059e,VN,70,40,0,0,400,219920,346,0,0,5,3,0,0,3,22,832
66cadcd9-1903-48e8-951d-7480c52de297,AU,101,3,1,1,120,221220,538,1,0,6,6,0,0,2,40,925
95e9f711-49bc-4375-adf4-d6f51bec2b2d,VN,71,0,2,2,800,115160,421,0,0,11,8,27,0,4,40,756
66e201ba-1889-43f2-9627-23cdef06ceab,AR,71,2,6,6,740,181220,590,0,0,8,5,2,0,9,56,921
18b03678-21dc-4a68-bbe6-ca34870df93a,KR,70,0,0,0,100,92200,445,0,0,9,6,5,0,3,40,727
d99ddc8d-5a3c-4aae-bade-8ced0547b2c5,DE,42,70,3,3,400,206600,372,70,0,0,0,9,0,4,40,1033
3975ba05-609c-43b7-b022-27f295a90c08,KR,74,15,10,10,938,286800,706,5,0,9,6,9,0,4,43,1028
e7484235-b07d-4d5e-b998-42852ef4f3f6,PT,76,6,2,2,60,97700,184,1,0,3,2,3,0,3,1,627
d3105a4b-b8a8-4959-9468-c1b1c45293b7,NL,115,19,7,7,1230,328300,1001,18,1,0,0,59,0,4,5,1013
8fd1850d-c58a-425c-acbe-d0447ca6a38a,MK,108,5,1,1,657,225100,732,1,0,4,3,5,0,14,17,923
710b9a9d-fd95-46c9-b4fb-97157fdd93c7,DE,110,2,17,17,650,272300,794,0,0,5,4,8,0,5,40,1092
3f690cc8-5fb4-400e-98fa-e8cbe27db04d,RU,73,0,0,0,1440,277400,1155,0,0,17,9,27,0,8,45,931
3f0f967b-823d-45c6-94cc-ea43c5a575c7,TH,69,12,0,0,0,125120,420,6,0,3,3,4,0,1,40,771
c017ae39-0fa3-4dcd-addc-f7f6f968c2ce,UA,72,3,6,6,0,87800,338,0,0,5,2,3,0,3,18,631
5d97d153-919a-4fd4-8b1f-b976672ff7aa,IL,74,0,0,0,120,105620,388,0,0,17,8,3,0,2,40,726
a0ce4ca2-4033-431e-b5a3-cd2b89b90988,KG,75,12,6,6,540,181220,282,12,0,11,9,1,0,3,5,672
11b4ce3a-6ea4-4712-82d1-bfe668a3d261,IN,93,2,2,2,460,99000,374,0,0,2,2,8,0,12,10,735
3dad117a-ec4f-493a-a1e6-a161f727a872,IN,80,9,0,0,347,142100,501,1,0,1,0,11,0,7,13,691
42b58b6e-4833-4d37-96ca-4ea04f617da0,MD,73,49,6,6,0,206600,450,0,0,0,0,3,0,4,40,997
62e654fd-efc3-4c07-bffa-79f4cd5629f7,CO,73,20,0,0,0,135500,378,0,0,12,8,3,0,2,40,852
30a2527c-c657-4c3a-acf3-e912b2e297a2,AR,55,3,0,0,450,81000,278,3,0,0,0,2,0,4,40,822
6db7d3fe-1cd6-475b-b4bf-16b6061ef5bc,IN,79,3,1,1,97,88420,329,0,0,0,0,24,0,7,2,578
9959b0d7-1e0d-496b-938d-9b42911bca83,SV,69,53,1,1,0,125120,244,0,0,0,0,4,0,4,4,756
39adb438-9b4b-49ae-aee5-b6cf6b8dcd04,IR,69,0,3,3,701,110020,330,0,0,9,5,8,0,1,12,602
6be89391-1ead-42e4-a4ba-7e4948377a2f,AL,70,0,1,1,740,115760,512,0,0,11,7,6,0,4,10,600
2972af61-d433-4fa0-b2cd-57e4d2e185b2,IL,90,3,3,3,600,160520,513,0,0,12,7,3,0,2,23,794
368a70b0-226f-41b7-a81e-4a50fa7bfd88,IR,91,4,4,4,400,135500,335,3,0,9,6,0,0,2,0,679
fe361b33-fbf8-47c5-b2f0-2a4deb65e8cd,JO,53,1,0,0,0,62220,120,0,0,0,0,0,0,14,25,696
5213271f-350c-42c7-9407-547b24ba9ab9,ES,105,12,0,0,0,198700,470,12,0,0,0,13,0,1,11,780
389a52c9-6151-42be-94ec-0a7c67c8fb77,IT,94,3,0,0,0,193700,667,1,0,2,1,8,0,1,50,910
55cc559d-c205-490b-a2a3-8aba99b23e67,DE,90,6,0,0,800,311800,974,6,0,3,3,14,0,4,68,1077
c024db26-9fca-47e6-9cc6-a54f9385efc7,MX,137,6,1,1,400,277700,920,1,0,2,2,19,0,3,15,1068
a5115f94-53e9-4b48-968e-550fc0d85ba2,MX,73,0,0,0,174,99400,268,0,0,10,6,9,0,1,8,577
1c20a955-beaf-4867-87a1-35e0b31738b4,TW,76,0,0,0,0,79520,262,0,0,20,15,2,0,1,5,556
5d3fc048-542d-4e49-bd90-f03f46b94cbd,JP,52,65,0,0,1280,58200,959,65,1,0,0,0,2,3,20,990
24ab4fec-14f7-4061-b3ec-9e6305a52bc1,RU,35,78,0,0,0,71660,258,14,0,0,0,4,0,4,40,947
01e1839e-b4ce-459a-a4e1-1eaf73bc922f,EG,106,6,4,4,360,162620,410,1,0,3,2,11,0,7,2,801
62d43979-d6e6-4e98-aebe-cdc0a38145c5,BR,95,3,0,0,940,196160,597,1,1,2,2,4,0,9,6,803
b43ab74f-90fc-4d76-944e-557777e66490,VN,86,0,0,0,240,182820,500,0,0,0,0,15,0,1,31,761
04ed1f6c-16b2-42fd-868b-9f0e2ffa7362,DE,70,1,4,4,650,117560,441,0,0,17,11,4,0,1,40,745
ace0ac3f-c189-4131-b168-ebfb88548b07,CO,120,5,8,8,0,233660,751,0,0,1,1,5,0,6,40,1063
38ed9277-5b40-465d-b8a9-148bf8a920ed,RU,70,0,0,0,0,57200,124,0,0,0,0,0,0,8,1,575
15c41a45-778f-4906-8e4e-8213153e8ff9,MM,90,3,0,0,0,102000,329,0,0,0,0,5,0,1,0,651
eac67434-bedc-4856-86c5-4b99a16bee41,ID,93,8,0,0,440,169200,578,8,0,1,1,5,0,4,40,976
3964b216-14bc-42a1-8c91-4792db770828,UA,89,6,2,2,770,126920,427,0,0,0,0,7,0,5,5,753
e8b932b5-9b89-45f2-81d0-721163ded7bf,CZ,73,8,8,8,800,161920,438,8,0,0,0,13,0,9,11,749
8ed4834e-f67e-4877-bd37-8d61a7d59f71,TH,127,2,2,2,800,206700,738,0,0,0,0,1,0,1,40,1024
f09bb41a-c519-4b7c-b48d-2631fb508af2,KG,72,9,7,7,900,266700,714,0,0,5,3,2,0,8,51,984
94f5dbfe-25e6-477c-bb26-fd33ff390cb0,RU,68,34,7,7,850,309100,506,24,0,0,0,9,0,3,27,988
1575c716-18d0-4e18-87b6-aac948e9eee2,MX,126,0,0,0,0,248020,778,0,0,7,6,4,0,4,40,1009
b9211f9e-f12b-4e12-aee7-55ad49b4df7c,NL,60,4,3,3,520,74760,164,3,0,0,0,1,0,2,19,725
6b608435-1dd0-43ca-826c-1f64ad18e0d0,GB,70,24,8,8,500,173400,447,1,0,3,3,17,0,5,30,872
9c9e366d-8d6a-4b15-9fb4-6c578699c440,KR,70,3,0,0,0,62220,197,2,0,14,12,0,0,1,10,596
3bc017dd-6a3b-4f25-a7f8-6defbd91e5b1,AU,71,0,0,0,320,92000,324,0,0,2,1,9,0,6,19,609
cf3dcd63-adc3-4cf2-82cc-b1880051a4da,MX,69,7,1,1,450,123120,370,0,0,3,2,0,0,2,13,603
6f90e4eb-dbb2-4c30-a4a3-fa4cc74c40bd,MX,101,0,0,0,128,120020,313,0,0,0,0,52,0,3,0,637
18d36c54-3ab8-4afa-be42-cad49290407c,MX,68,44,0,0,540,193700,225,0,0,0,0,36,0,1,0,755
08c5a4a6-eac5-4385-a943-b4b2929364f8,CZ,89,13,10,10,473,136800,363,13,0,2,2,17,0,2,9,783
af934bed-8655-45c7-893c-ed3e64a10723,BR,47,37,1,1,250,181220,425,0,0,0,0,7,0,3,50,851
a9d47168-41a4-4ef1-928e-254bfc01702a,JP,76,17,20,20,200,169160,297,3,0,5,3,0,0,1,16,865
dfd196d1-9b38-4f80-8493-120f17827388,RU,48,2,17,17,825,170960,522,2,0,0,0,24,0,8,38,880
67f0c78a-1670-4377-8745-a4ceccfdff71,MX,70,24,0,0,520,181220,425,0,0,4,3,7,0,3,26,789
fb293feb-229b-431e-bda7-1aa8db939fbf,BR,54,41,0,0,0,78920,0,1,0,0,0,20,0,2,0,563
a3f0b3f8-25f1-418f-9be8-21e4eb956ff8,MT,30,1,0,0,400,28900,278,0,0,0,0,1,0,1,40,497
7df71608-0094-4580-9f8e-eedbb0652cb5,MX,64,44,0,0,0,134000,287,1,0,0,0,2,0,13,8,736
b02d531c-1f22-45fe-95d1-767fb9907047,DE,89,0,0,0,250,115160,395,0,0,7,5,10,0,4,18,695
faeb0173-ef99-41ea-a685-1ddc6c752985,VN,103,1,0,0,0,103620,240,0,0,0,0,1,0,14,0,751
00ac6696-7e8f-471f-8420-8b4969af56a3,IN,66,2,28,28,140,36720,328,0,0,0,0,23,0,8,18,838
5c658650-f6a8-4112-903b-da14c212bdd7,EG,54,21,12,12,820,221720,497,4,0,0,0,9,0,8,29,848
8c5d8b01-0904-41e4-870e-f5c4cf78926b,BR,56,4,7,7,1000,277400,932,0,0,5,3,13,0,5,16,585
d80b98d9-c7e6-4c64-ba86-17b8251de712,JP,69,46,0,0,0,125120,267,13,0,0,0,6,0,5,2,792
ba50ac23-cfca-4596-be3e-42a5ab12e954,UA,79,1,1,1,0,146400,332,0,0,13,9,0,0,4,18,664
cc9e1ebc-5b32-4e34-a767-473ccb0c1887,MX,73,9,1,1,0,233660,534,0,0,7,3,2,0,4,50,846
c04e6fd9-c5ee-4da1-85ba-16003fd24245,VN,68,2,26,26,950,193700,668,0,0,0,0,11,0,6,13,809
06410e9a-6d14-4a08-bcf4-c6fc2c36b9bc,RO,105,1,0,0,21,147300,456,0,0,0,0,5,0,5,10,827
c409f677-edbc-4c9b-be31-336d5aec0ca3,VN,92,5,1,1,825,226600,838,0,1,0,0,10,0,7,21,887
2183bbb8-bd2e-435d-a9e2-86cfd9919f0e,DE,95,3,10,10,0,277400,945,0,0,5,5,3,0,7,60,1107
b751de9b-dc68-43ff-98e0-e74809526327,KR,130,10,0,0,0,249820,898,9,1,0,0,1,1,5,0,919
d5a12984-0dcb-40bb-9ee4-d4aebc86f0c6,VN,82,6,14,14,450,195700,438,0,0,9,6,0,0,1,40,955
9fc497d8-db8e-449b-b157-9e93c16c1944,AR,91,3,1,1,0,147100,387,3,0,5,4,3,0,1,20,700
ebbbef6b-98cb-491d-a44d-ac761bef9d4d,KR,62,51,3,3,0,79920,171,48,0,0,0,2,0,2,9,858
7ece2870-ddc8-4a52-9c81-1e8b1cfd4610,FR,71,4,2,2,900,172160,751,4,0,3,2,1,0,9,85,1148
02d28bb9-9b00-47ba-ae82-e766337ae385,MX,55,32,3,3,500,96500,108,1,0,0,0,4,0,6,0,604
33cd2b48-dcdb-43ec-9980-757fb246604c,MX,79,10,1,1,0,125720,429,0,0,5,5,3,0,2,40,806
7b7a9a99-7c82-4158-8e1b-51d8a093a480,CA,95,3,0,0,400,169160,363,0,0,10,7,0,0,1,13,702
1e357842-9ee9-471e-9496-90b8f509061d,CA,106,3,0,0,1050,133520,743,3,1,11,7,7,1,1,11,789
3dca5417-16f9-40ae-a9fc-c675df952b40,TR,70,5,0,0,100,106320,382,0,0,6,4,6,0,2,40,782
fb4d3976-52ee-40fa-921c-ded511b5eac0,TR,92,0,0,0,932,148200,612,0,0,1,0,12,0,11,26,815
4c18dfc6-28f4-44ab-b899-369fc1fcdad7,TR,105,13,1,1,207,151700,537,5,0,4,2,0,0,3,33,1008
c1d598d4-7c1c-4801-9252-c37c5f77ce33,GB,69,0,0,0,690,99400,392,0,0,11,8,7,0,3,40,720
1ceb3399-195c-4fea-b825-647bf60d39ca,US,73,41,1,1,260,262400,751,17,1,2,2,5,1,2,32,985
86e391f2-30fa-43c6-be7d-5b2b4b6fd977,CO,22,3,0,0,0,64220,278,0,0,0,0,8,0,1,40,432
9eaa3449-2fbd-4be1-85ee-ff08677fea92,IR,70,2,2,2,0,79720,285,2,0,12,6,12,0,6,0,532
7f84285b-eaca-4cf9-b668-eabdc25ce076,EC,90,1,2,2,400,135500,499,0,0,2,2,11,0,3,14,752
b6acba8f-0545-4c82-8fef-010c1461adf0,BO,85,13,0,0,0,125120,488,0,0,9,5,3,0,2,5,676
db53697d-c28e-4bdb-bd6e-357d8b8cbb65,JO,70,5,11,11,220,150300,491,0,0,3,2,15,0,4,40,874
d13f426d-1410-4da7-8825-2855237db992,FI,89,6,18,18,400,181220,441,0,0,4,4,7,0,1,15,858
c0468d11-b004-4bff-b872-e075b18e2872,CR,34,14,0,0,0,96600,268,13,0,0,0,7,0,2,40,587
f9560c5e-e71e-4f8f-ac30-bb8e2968bd1d,IT,107,0,0,0,550,233660,953,0,1,3,2,13,0,8,40,986
42425c5d-3dec-425e-bca2-ec4c03e1f122,IN,71,9,4,4,620,136000,378,0,0,7,4,3,0,10,40,818
ef5b7cac-53d3-4616-94bd-e18a9c61644e,TR,99,0,0,0,21,206600,480,0,0,0,0,0,0,6,0,681
105c020a-5bae-4c67-9a75-4f9b07b80f3f,EG,138,1,10,10,1702,509200,1446,0,0,3,2,24,0,7,9,1190
a549652c-f296-4407-a2fc-ebb075ac70e3,TR,72,2,26,26,949,159220,665,1,0,0,0,11,0,9,33,961
76b94a3e-fc42-4045-bc9c-e9c59336a60d,MM,70,4,11,11,800,187920,618,0,0,6,5,14,0,5,17,762
23cd14f1-81d1-41be-b555-24b4fea8ae8c,IR,69,0,0,0,192,76060,355,0,0,7,3,7,0,7,23,656
b14e9999-09c8-4f02-aa26-96c7acae3140,BR,51,57,1,1,0,206600,412,6,0,0,0,0,0,4,52,1029
7fc0b30a-747c-447d-a38c-41c3bfa64786,US,72,4,0,0,0,118220,373,2,1,5,3,0,0,3,35,737
640a62da-7ef7-4463-8797-03284046919f,RS,92,2,1,1,0,105620,268,1,0,2,2,1,0,8,8,663
b0519038-36c1-4706-9c75-78cfab915401,JP,92,6,0,0,1060,185420,680,3,0,0,0,27,0,6,0,751
32fee15f-4678-4e14-8923-c0abca7f5ac2,IR,71,1,13,13,610,150400,396,0,0,8,3,1,0,12,31,817
95e2c0af-49b2-4e74-bea9-386d9a848301,AR,91,1,7,7,700,193700,587,1,0,5,3,9,0,4,40,935
0abcb0aa-45cf-46cc-a843-c08f7cbd7926,MX,60,0,7,7,650,105620,356,0,0,0,0,18,0,7,43,760
5ba3ef39-269b-4495-abdd-4103e843a153,US,45,66,1,1,400,181220,303,32,0,0,0,19,0,5,22,929
89b4dd5c-d07b-490d-b58e-51d2a1a3e059,TR,130,5,10,10,600,298900,798,0,0,7,5,1,0,1,40,1114
7f2f97cf-719b-4880-a5a6-59b4908f6f41,BR,49,56,0,0,500,157520,315,0,0,0,0,1,0,10,34,874
10d2f42c-50f3-4aae-a43b-fc0bcfc65f54,IT,110,1,9,9,780,206600,812,0,0,5,3,4,0,3,31,964
07e040ad-80c1-46b3-90fa-1d38e996e292,BR,80,19,0,0,0,125120,205,0,0,0,0,5,0,3,0,626
a56668b2-fd5e-42ce-802c-3ac09a8e257d,RU,70,3,20,20,650,210720,538,1,0,12,7,6,0,5,33,912
5a8e6f5c-eb97-49d6-90bf-e2144ebc3ab4,TR,110,59,0,0,0,193700,614,32,1,0,0,8,1,2,1,1054
ecb20e8c-ed05-41e3-a42c-dc70984450fe,RU,70,69,0,0,400,193700,343,10,0,0,0,19,0,2,40,1057
5080b9d3-6e5c-4db4-ba9a-948b8736c82b,RU,110,1,0,0,370,233660,929,1,0,13,8,13,0,8,10,840
24e763c4-3705-46b2-896e-0c2b344cebb2,0,69,8,6,6,220,135600,466,0,0,6,4,15,0,2,40,812
4884cac4-fb92-447c-a4e5-45c8e44bb6a3,ES,92,7,1,1,1192,252120,1142,7,0,0,0,52,0,3,40,952
ef48fe89-6853-4e30-aad3-f7bdc2de9f12,ES,65,17,6,6,0,196160,448,9,0,6,3,1,0,1,40,857
330dd2e3-d826-411c-b9bd-074b7d6b53fc,IL,74,0,3,3,450,146300,344,0,0,18,10,1,0,1,20,710
ac302aa3-fc0d-4942-bb7c-191f9989d0f7,SK,100,1,0,0,0,125120,273,0,0,0,0,40,0,1,9,679
4f6fed9a-2745-4269-a26b-bc45adddae4f,RU,39,42,0,0,0,105620,133,21,0,0,0,1,0,2,26,689
ffff55e2-069a-443c-b500-4de083bb0198,PL,130,0,0,0,0,219920,504,0,0,0,0,1,0,5,4,834
eaa71608-e4ab-474a-acb5-20371abd9dcd,MX,106,4,1,1,400,147100,359,0,0,2,2,7,0,1,0,690
688959d0-ab45-4f6a-9a88-202a91bd33b2,MX,73,35,0,0,0,181720,527,32,1,0,0,2,1,2,19,803
811f5c5c-aed8-4855-8211-4af21eb10244,MX,81,60,0,0,0,248120,377,2,0,4,3,2,0,2,25,1009
a02817ff-7833-41d1-9e59-418cefc9b497,NP,72,4,1,1,250,109020,396,0,0,3,2,4,0,3,39,748
fe688c34-c1a7-4f0b-b807-8e3f9468298f,RO,103,1,4,4,0,169160,541,0,0,0,0,4,0,8,27,954
371472be-d2b4-4f08-8b55-17f052aec545,ID,69,0,21,21,120,181220,580,0,0,0,0,25,0,6,26,857
cec9192c-4dff-4ce2-bba8-c64b93f8289f,VN,118,8,12,12,800,290120,702,6,0,3,2,1,0,3,45,1167
936fb051-bf06-4a83-97cc-8f4d475f819f,UA,116,4,5,5,574,201020,672,4,0,0,0,2,0,3,5,841
5e497a5d-5a38-4e77-9e53-1b7537803bc9,US,44,29,6,6,0,146300,279,4,0,0,0,2,0,2,40,791
71f82236-1aca-4eb4-8a7d-9de690d1dadb,UA,77,9,2,2,819,141520,442,7,1,1,0,39,0,5,14,677
c13b0f7e-590e-4067-ae16-58186b49c957,RU,70,31,8,8,0,193700,480,31,0,4,3,10,0,3,34,935
82f18952-02bc-4336-aeaa-5ce675eb486c,PH,46,1,0,0,0,0,0,0,0,0,0,0,0,8,0,586
2388accc-2caf-419b-baac-ff3ea3f2c900,JP,82,15,0,0,0,42420,356,15,0,7,5,7,0,3,22,771
7aa8fccf-a533-4d84-8985-86b038d5db77,RS,74,22,0,0,0,115260,145,0,0,0,0,13,0,1,0,648
f649e2ba-262b-4810-b3d2-539730f0f821,RU,109,4,13,13,720,307400,1130,1,0,5,4,8,0,9,15,1064
df168f08-c624-4275-ad97-57796a6625d0,US,75,2,15,15,2000,366600,1838,0,5,9,7,3,8,1,40,1085
ae2c4feb-c916-4d08-9a9d-1e7e6e9e822f,EG,43,65,0,0,400,193700,121,2,0,0,0,14,0,3,19,816
9e6a590b-038e-441c-8c75-397d0b01f4e6,RU,88,14,24,24,500,247920,620,14,0,6,5,6,0,2,26,1011
8559d366-1c5c-47cc-adf8-13748e41b991,PE,73,27,0,0,0,105620,153,27,0,0,0,12,0,6,1,631
56ca0ff2-5159-4378-bd7c-3684d230b712,SA,71,53,1,1,0,184520,293,40,0,4,2,8,0,1,13,898
df8b24b9-d55b-4c7e-8acd-6db01a21242d,AT,78,3,7,7,0,219920,818,0,0,8,7,3,0,7,35,851
6b245685-1806-4574-8d5e-0946762d2374,SV,30,61,0,0,500,115160,198,4,0,0,0,6,0,8,27,738
411a21ea-6b55-4aec-a099-799908034a62,VN,68,4,0,0,0,64220,124,0,0,0,0,14,0,5,0,568
d1c76843-02d7-4ccd-810e-c26bfded4d44,MA,70,3,0,0,520,138200,574,0,0,14,6,9,0,6,5,631
f7e72251-cb2f-4ea0-8f12-ad217402806d,IN,87,4,15,15,1440,301800,1278,1,1,3,2,9,0,7,10,829
b57d7c0e-6d48-40a3-98c4-816e0a75a1d1,DE,72,7,7,7,0,337400,1018,2,0,4,4,3,0,5,99,1162
ac8a4543-9f97-46ae-af06-6d386a6bb46e,IN,84,4,0,0,0,88800,475,0,0,0,0,28,0,4,1,555
44d0a9d4-81bc-4343-a171-6758ec320be0,TH,37,54,0,0,250,52300,221,43,0,0,0,11,0,5,16,769
fff68bbf-cf18-4d99-aa4b-30fe807db5ea,GR,57,21,2,2,0,96600,122,0,0,0,0,0,0,5,9,587
3d935c63-107c-4f6c-9990-38fb0bd8d9cb,FR,74,29,32,32,1100,397400,1217,15,1,3,2,5,1,3,10,1060
4347a24e-96e8-4918-9116-6c9815540cfb,BR,80,8,4,4,750,157720,438,0,0,11,8,4,0,1,40,847
99f8ff8c-a9e0-4db5-a3c3-c0e2b25e71fd,UA,65,48,6,6,599,209700,442,1,0,0,0,2,0,3,40,983
d76ed84f-1d25-415b-9a68-9ccedaf4d9e2,AL,123,1,0,0,0,193700,661,0,0,0,0,11,0,6,0,769
3d71f28c-4b67-4f17-9e30-61b488b73460,HU,78,8,0,0,696,151200,374,3,0,6,6,5,0,4,40,806
68336c3e-6687-4f3d-bb5e-61bad6d708af,BR,68,2,12,12,600,139700,582,0,0,0,0,10,0,4,45,836
cf153ac2-42d2-4791-b174-78f98e62c948,AR,42,21,6,6,680,183020,344,1,0,0,0,25,0,10,5,622
996c0163-97f9-41bd-ab4e-da708eb37b50,NG,30,1,0,0,0,17820,0,0,0,0,0,0,0,1,0,445
2efbc851-03b0-49ba-ac7d-aa08c03623c8,PL,55,57,1,1,0,79520,184,56,0,0,0,13,0,3,17,871
16e22fe8-764b-49fa-9393-1c8778e9df33,MD,85,0,6,6,1330,292400,1071,0,0,4,4,9,0,3,80,1150
837d1814-659e-41d0-b1ff-989c004f216d,NL,99,0,0,0,445,282120,702,0,0,0,0,1,0,2,40,874
f2d3b249-18d2-4e70-a3ca-f3d7f9877036,KZ,84,90,0,0,0,262400,341,32,0,0,0,8,0,2,3,1057
e641d9c1-7c30-4d64-b874-46866375b1c4,UA,71,0,0,0,0,77520,140,0,0,15,13,0,0,2,0,469
e5f57878-1dc0-4e1d-a495-dd61684b7274,KR,108,4,5,5,991,247960,713,4,0,4,2,12,0,1,36,1022
852b3f9c-b7cd-4d42-83c6-b6a573c89cd9,KR,75,0,2,2,400,146400,652,0,0,8,6,4,0,6,45,817
d67ee22b-73a0-4545-8647-9d3fc103e599,VN,66,0,3,3,0,71860,120,0,0,0,0,0,0,5,0,511
4c0f811e-edee-4bf5-9b4f-429d22b47311,FR,85,12,12,12,1100,307900,1179,0,0,3,2,18,0,11,45,1149
d7ac5ba9-96ff-42e4-8f8c-12ff15573bcc,EG,69,21,0,0,688,166900,443,4,0,6,3,12,0,15,38,852
ba64162a-6c19-4006-ad6c-b906a3d7aaa6,AU,110,8,0,0,0,157520,459,0,0,7,6,5,0,2,7,780
e2d152cd-9002-49f4-9aac-bc0003c52a0c,NL,72,14,1,1,360,146300,207,12,0,0,0,0,0,5,21,754
11166106-76fc-4102-b0a0-6e113bac4056,AE,110,0,0,0,129,194000,528,0,0,0,0,0,0,6,17,823
b720eecd-ec0a-4597-8603-3a4a2957cca5,CO,32,63,0,0,0,105620,414,55,1,0,0,9,1,1,27,844
ebc9e7e7-e35c-4e70-a077-79d33dc91976,IN,91,3,0,0,0,92600,240,0,0,0,0,0,0,15,0,655
59cc3fca-b366-4b86-9228-10396989c0c4,RU,63,45,0,0,685,116360,333,40,0,0,0,32,0,10,2,761
11c49148-31f9-49b0-9894-506cb806c2e8,RU,100,19,7,7,0,181220,555,0,0,6,5,1,0,2,40,1001
1a4eb06d-1a54-4c8c-80cf-9b0e27b20034,DE,72,4,6,6,0,158120,534,3,0,9,8,5,0,3,40,795
f2ee7c7d-6715-4384-ab31-468f1427332e,SE,105,11,6,6,2007,374700,1673,4,1,1,1,20,0,11,42,1199
526b8ca6-e985-4d85-99ef-1f844ab65fff,UA,101,5,0,0,880,174200,547,5,0,3,2,53,0,3,3,863
022bcf68-35c8-40ee-89ce-27b76a247d6a,UY,51,3,30,30,1030,247820,995,1,0,0,0,18,0,7,27,904
dbb1016c-b1d7-4375-9448-f1a31e582258,MA,45,69,5,5,540,247820,331,49,0,0,0,14,0,10,40,1087
01ac659a-9804-4a2f-812f-60a2142342e8,KZ,49,5,0,0,0,171060,264,0,0,0,0,0,0,5,40,901
daf6825f-5818-4b64-ac2f-27791eb0a6c2,NO,70,1,0,0,500,114800,623,0,0,13,9,5,0,3,40,763
640266d9-b6ee-4e22-ba0c-4c72f1c38518,PH,71,46,7,7,0,277400,423,2,0,2,2,4,0,4,30,1035
334a33f2-c86f-4078-8bf1-db35aacc0388,HR,83,0,0,0,0,157520,473,0,0,8,5,5,0,4,52,860
e74d849e-57a3-421f-8d15-c9cfd4a72cac,NZ,70,20,3,3,260,125120,697,2,0,3,2,1,0,3,65,1041
6b11715a-93e0-4056-a100-fabd1138da28,BG,62,2,0,0,400,79520,268,0,0,0,0,2,0,1,39,660
9602b12c-5df6-4cef-9d69-84b1cfb8a50d,BR,105,16,0,0,0,160500,440,2,0,7,5,0,0,1,0,772
59cb11f7-3549-4eff-9921-94e40d0bef73,TR,70,48,8,8,500,183120,278,0,0,4,2,0,0,3,8,888
e8c518d2-02b9-4e53-ac72-deb557f3d137,ES,50,29,0,0,900,123120,573,0,2,0,0,4,2,3,9,674
5437e14e-11de-4403-9d8c-f866943b33e3,BR,70,22,0,0,850,174300,591,22,0,6,2,2,0,7,80,1095
317e3c4f-c974-41d7-867d-6ea187cc4b9d,MX,97,10,0,0,400,219920,544,0,0,1,1,0,0,2,40,943
df3e5d37-0f23-4dcc-9353-de737b505167,LT,40,66,2,2,250,114800,236,19,0,0,0,10,0,8,21,863
1e644c62-523e-48ea-b60b-f1a7e39d7b33,CZ,59,1,20,20,200,98500,298,1,0,0,0,0,0,3,40,856
f1cfc49f-375b-4cc4-ab66-6ef35c97de1a,FR,72,4,0,0,0,109920,353,4,0,9,8,4,0,6,7,565
c59e9ef5-a055-4f12-8bf6-d8d919abcaca,JO,24,2,0,0,0,11020,18,0,0,0,0,2,0,6,5,271
88404101-ad5e-46f1-a97e-1aede7d79b6e,RU,45,54,6,6,520,135500,152,53,0,0,0,1,0,2,6,833
57803d84-e158-44b9-965a-92f9e19a4f85,IT,83,0,8,8,784,154020,409,0,0,5,3,20,0,3,40,870
7c005b62-f255-4b80-a555-9553aaad8412,ES,78,0,0,0,750,193700,377,0,0,35,21,8,0,2,21,715
